('algorithm', 'RFL')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.3)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
[0.6546546816825867, 0.4985337257385254, 0.8027210831642151, 0.8425787091255188, 0.5584045648574829, 0.840506374835968, 0.6749999523162842, 0.845930278301239, 0.843894898891449, 0.8866499066352844, 0.623115599155426, 0.8247162699699402, 0.8472622632980347, 0.8246154189109802, 0.807881772518158, 0.8843750357627869, 0.8006088137626648, 0.644257664680481, 0.620895504951477, 0.8300282955169678, 0.7279999852180481, 0.48630136251449585, 0.7268722057342529, 0.7764706611633301, 0.8697354793548584, 0.6025974154472351, 0.5559322237968445, 0.8457711935043335, 0.8371466994285583, 0.5960591435432434, 0.7166361808776855, 0.7910959124565125, 0.8575304746627808, 0.8188406229019165, 0.7511962056159973, 0.63670414686203, 0.4573002755641937, 0.6276346445083618, 0.7836539149284363, 0.5866666436195374, 0.8631922006607056, 0.6935123205184937, 0.6033898591995239, 0.875, 0.7871720194816589, 0.8634020686149597, 0.805152952671051, 0.8132911920547485, 0.8242245316505432, 0.8552278876304626, 0.6421405076980591, 0.8653294444084167, 0.7350000143051147, 0.8415584564208984, 0.7818930149078369, 0.8007662892341614, 0.8165374398231506, 0.6960557103157043, 0.8635579347610474, 0.8424068689346313, 0.6012657880783081, 0.7852761149406433, 0.8571429252624512, 0.5741626620292664, 0.5791855454444885, 0.5071429014205933, 0.6409638524055481, 0.855140209197998, 0.5108433365821838, 0.7601625919342041, 0.4925816059112549, 0.73617023229599, 0.8793103098869324, 0.4357142448425293, 0.8428874015808105, 0.6395348906517029, 0.8085867166519165, 0.8436974287033081, 0.823699414730072, 0.6803069114685059, 0.8244766592979431, 0.7198067307472229, 0.4728682041168213, 0.8159721493721008, 0.8655569553375244, 0.7791303992271423, 0.6086956262588501, 0.4871060252189636, 0.8703956604003906, 0.8166351318359375, 0.822510838508606, 0.8441330194473267, 0.813559353351593, 0.5714285373687744, 0.8821917772293091, 0.6086956262588501, 0.5968109369277954, 0.6174496412277222, 0.7976011633872986, 0.846368670463562]
time : 9734.463220357895













/Users/jixinyuan/opt/anaconda3/envs/pytorch/bin/python /Applications/PyCharm.app/Contents/plugins/python/helpers/pydev/pydevd.py --multiprocess --qt-support=auto --client 127.0.0.1 --port 58853 --file /Users/jixinyuan/我的研究/代码/FedNoisyLabelLearning/main.py -algo RFL --non_iid_prob_class 0.3
已连接到 pydev 调试器(内部版本号 223.8617.48)max_beta = 2
('algorithm', 'RFL')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 300)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.3)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.001)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('with_correction', False)
('without_CR', False)
('without_alternative_update', False)
('without_regularization_term', False)
('mu', 0.01)
('device', device(type='cpu'))
Client 0, noise level: 0.8484 (0.7635), real noise ratio: 0.7418
Client 1, noise level: 0.9815 (0.8834), real noise ratio: 0.8855
Client 2, noise level: 0.6389 (0.5750), real noise ratio: 0.5508
Client 3, noise level: 0.6168 (0.5551), real noise ratio: 0.5359
Client 4, noise level: 0.9228 (0.8306), real noise ratio: 0.7772
Client 5, noise level: 0.6121 (0.5509), real noise ratio: 0.5269
Client 6, noise level: 0.8445 (0.7600), real noise ratio: 0.7630
Client 7, noise level: 0.5767 (0.5191), real noise ratio: 0.5274
Client 8, noise level: 0.6018 (0.5416), real noise ratio: 0.5386
Client 9, noise level: 0.5338 (0.4804), real noise ratio: 0.4692
Client 10, noise level: 0.8747 (0.7873), real noise ratio: 0.8126
Client 11, noise level: 0.5900 (0.5310), real noise ratio: 0.5260
Client 12, noise level: 0.5621 (0.5059), real noise ratio: 0.5234
Client 13, noise level: 0.6124 (0.5512), real noise ratio: 0.5431
Client 14, noise level: 0.6397 (0.5758), real noise ratio: 0.5783
Client 15, noise level: 0.5169 (0.4652), real noise ratio: 0.4635
Client 16, noise level: 0.6272 (0.5645), real noise ratio: 0.5728
Client 17, noise level: 0.8344 (0.7510), real noise ratio: 0.7295
Client 18, noise level: 0.8800 (0.7920), real noise ratio: 0.7716
Client 19, noise level: 0.6130 (0.5517), real noise ratio: 0.5278
Client 20, noise level: 0.8059 (0.7253), real noise ratio: 0.7195
Client 21, noise level: 0.9561 (0.8605), real noise ratio: 0.8505
Client 22, noise level: 0.7708 (0.6937), real noise ratio: 0.7044
Client 23, noise level: 0.6870 (0.6183), real noise ratio: 0.6006
Client 24, noise level: 0.5066 (0.4559), real noise ratio: 0.4477
Client 25, noise level: 0.9147 (0.8232), real noise ratio: 0.8286
Client 26, noise level: 0.9083 (0.8175), real noise ratio: 0.7948
Client 27, noise level: 0.5399 (0.4859), real noise ratio: 0.4991
Client 28, noise level: 0.5858 (0.5273), real noise ratio: 0.5271
Client 29, noise level: 0.9191 (0.8272), real noise ratio: 0.8568
Client 30, noise level: 0.7821 (0.7039), real noise ratio: 0.7528
Client 31, noise level: 0.6749 (0.6074), real noise ratio: 0.6173
Client 32, noise level: 0.5725 (0.5153), real noise ratio: 0.5074
Client 33, noise level: 0.5493 (0.4943), real noise ratio: 0.5449
Client 34, noise level: 0.7801 (0.7021), real noise ratio: 0.6743
Client 35, noise level: 0.8550 (0.7695), real noise ratio: 0.7722
Client 36, noise level: 0.9754 (0.8779), real noise ratio: 0.9137
Client 37, noise level: 0.8740 (0.7866), real noise ratio: 0.8110
Client 38, noise level: 0.6861 (0.6175), real noise ratio: 0.6223
Client 39, noise level: 0.8792 (0.7913), real noise ratio: 0.7892
Client 40, noise level: 0.5355 (0.4820), real noise ratio: 0.4996
Client 41, noise level: 0.8109 (0.7298), real noise ratio: 0.7335
Client 42, noise level: 0.8604 (0.7743), real noise ratio: 0.7683
Client 43, noise level: 0.5209 (0.4688), real noise ratio: 0.4669
Client 44, noise level: 0.6976 (0.6279), real noise ratio: 0.6361
Client 45, noise level: 0.5807 (0.5226), real noise ratio: 0.5120
Client 46, noise level: 0.6380 (0.5742), real noise ratio: 0.5463
Client 47, noise level: 0.6133 (0.5519), real noise ratio: 0.5664
Client 48, noise level: 0.6523 (0.5871), real noise ratio: 0.5806
Client 49, noise level: 0.5681 (0.5113), real noise ratio: 0.4927
Client 50, noise level: 0.8471 (0.7624), real noise ratio: 0.7179
Client 51, noise level: 0.5264 (0.4738), real noise ratio: 0.4771
Client 52, noise level: 0.7907 (0.7116), real noise ratio: 0.7267
Client 53, noise level: 0.5899 (0.5309), real noise ratio: 0.5255
Client 54, noise level: 0.7533 (0.6780), real noise ratio: 0.6541
Client 55, noise level: 0.6408 (0.5767), real noise ratio: 0.5953
Client 56, noise level: 0.6850 (0.6165), real noise ratio: 0.6143
Client 57, noise level: 0.7523 (0.6770), real noise ratio: 0.6733
Client 58, noise level: 0.5612 (0.5050), real noise ratio: 0.5000
Client 59, noise level: 0.5653 (0.5088), real noise ratio: 0.5139
Client 60, noise level: 0.9222 (0.8300), real noise ratio: 0.8430
Client 61, noise level: 0.6961 (0.6265), real noise ratio: 0.6483
Client 62, noise level: 0.5848 (0.5263), real noise ratio: 0.5381
Client 63, noise level: 0.9006 (0.8105), real noise ratio: 0.7879
Client 64, noise level: 0.9551 (0.8596), real noise ratio: 0.8093
Client 65, noise level: 0.9148 (0.8233), real noise ratio: 0.8143
Client 66, noise level: 0.8570 (0.7713), real noise ratio: 0.7758
Client 67, noise level: 0.5497 (0.4947), real noise ratio: 0.4843
Client 68, noise level: 0.9567 (0.8610), real noise ratio: 0.8645
Client 69, noise level: 0.7890 (0.7101), real noise ratio: 0.7081
Client 70, noise level: 0.9501 (0.8551), real noise ratio: 0.8381
Client 71, noise level: 0.7818 (0.7036), real noise ratio: 0.6819
Client 72, noise level: 0.5049 (0.4544), real noise ratio: 0.5026
Client 73, noise level: 0.9971 (0.8974), real noise ratio: 0.8798
Client 74, noise level: 0.5662 (0.5096), real noise ratio: 0.5016
Client 75, noise level: 0.8463 (0.7617), real noise ratio: 0.7603
Client 76, noise level: 0.6671 (0.6004), real noise ratio: 0.6364
Client 77, noise level: 0.5901 (0.5311), real noise ratio: 0.5363
Client 78, noise level: 0.5703 (0.5133), real noise ratio: 0.4893
Client 79, noise level: 0.8346 (0.7512), real noise ratio: 0.7167
Client 80, noise level: 0.6519 (0.5867), real noise ratio: 0.5628
Client 81, noise level: 0.8068 (0.7261), real noise ratio: 0.7090
Client 82, noise level: 0.9678 (0.8710), real noise ratio: 0.8617
Client 83, noise level: 0.6015 (0.5413), real noise ratio: 0.5045
Client 84, noise level: 0.5598 (0.5038), real noise ratio: 0.5635
Client 85, noise level: 0.6961 (0.6265), real noise ratio: 0.6071
Client 86, noise level: 0.8473 (0.7625), real noise ratio: 0.7749
Client 87, noise level: 0.9725 (0.8752), real noise ratio: 0.8713
Client 88, noise level: 0.5817 (0.5235), real noise ratio: 0.4955
Client 89, noise level: 0.7294 (0.6564), real noise ratio: 0.6263
Client 90, noise level: 0.6394 (0.5755), real noise ratio: 0.5477
Client 91, noise level: 0.6023 (0.5421), real noise ratio: 0.5374
Client 92, noise level: 0.6542 (0.5888), real noise ratio: 0.5766
Client 93, noise level: 0.8978 (0.8080), real noise ratio: 0.8322
Client 94, noise level: 0.5464 (0.4918), real noise ratio: 0.5215
Client 95, noise level: 0.9345 (0.8411), real noise ratio: 0.8307
Client 96, noise level: 0.9169 (0.8252), real noise ratio: 0.7895
Client 97, noise level: 0.8409 (0.7568), real noise ratio: 0.7258
Client 98, noise level: 0.6479 (0.5831), real noise ratio: 0.6226
Client 99, noise level: 0.5831 (0.5248), real noise ratio: 0.4848
LeNet(
  (conv1): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))
  (conv2): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))
  (batch_norm): BatchNorm2d(16, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc1): Linear(in_features=400, out_features=120, bias=True)
  (fc2): Linear(in_features=120, out_features=84, bias=True)
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
Round 0 global test acc  39.4700
Round 0 Fscore

[]
Round 1 global test acc  32.3400
Round 1 Fscore

[]
Round 2 global test acc  58.8100
Round 2 Fscore

[]
Round 3 global test acc  58.1900
Round 3 Fscore

[]
Round 4 global test acc  60.8700
Round 4 Fscore

[]
Round 5 global test acc  61.3500
Round 5 Fscore

[]
Round 6 global test acc  66.7300
Round 6 Fscore

[]
Round 7 global test acc  73.3000
Round 7 Fscore

[]
Round 8 global test acc  76.1200
Round 8 Fscore

[]
Round 9 global test acc  71.0800
Round 9 Fscore

[]
Round 10 global test acc  67.4500
Round 10 Fscore

[]
Round 11 global test acc  79.0900
Round 11 Fscore

[]
Round 12 global test acc  77.2500
Round 12 Fscore

[]
Round 13 global test acc  80.8800
Round 13 Fscore

[]
Round 14 global test acc  79.9500
Round 14 Fscore

[]
Round 15 global test acc  84.1700
Round 15 Fscore

[]
Round 16 global test acc  79.1200
Round 16 Fscore

[]
Round 17 global test acc  85.9700
Round 17 Fscore

[]
Round 18 global test acc  78.9600
Round 18 Fscore

[]
Round 19 global test acc  78.0600
Round 19 Fscore

[]
Round 20 global test acc  80.6600
Round 20 Fscore

[]
Round 21 global test acc  85.2600
Round 21 Fscore

[]
Round 22 global test acc  91.1500
Round 22 Fscore

[]
Round 23 global test acc  89.3500
Round 23 Fscore

[]
Round 24 global test acc  85.0700
Round 24 Fscore

[]
Round 25 global test acc  88.2400
Round 25 Fscore

[]
Round 26 global test acc  89.8900
Round 26 Fscore

[]
Round 27 global test acc  90.7700
Round 27 Fscore

[]
Round 28 global test acc  88.0800
Round 28 Fscore

[]
Round 29 global test acc  88.8100
Round 29 Fscore

[]
Round 30 global test acc  90.7600
Round 30 Fscore

[]
Round 31 global test acc  89.5200
Round 31 Fscore

[]
Round 32 global test acc  90.3200
Round 32 Fscore

[]
Round 33 global test acc  87.5200
Round 33 Fscore

[]
Round 34 global test acc  87.6200
Round 34 Fscore

[]
Round 35 global test acc  86.5100
Round 35 Fscore

[]
Round 36 global test acc  87.7500
Round 36 Fscore

[]
Round 37 global test acc  89.5000
Round 37 Fscore

[]
Round 38 global test acc  92.4900
Round 38 Fscore

[]
Round 39 global test acc  90.7300
Round 39 Fscore

[]
Round 40 global test acc  92.5000
Round 40 Fscore

[]
Round 41 global test acc  92.1500
Round 41 Fscore

[]
Round 42 global test acc  91.8300
Round 42 Fscore

[]
Round 43 global test acc  91.4800
Round 43 Fscore

[]
Round 44 global test acc  92.4800
Round 44 Fscore

[]
Round 45 global test acc  89.7000
Round 45 Fscore

[]
Round 46 global test acc  92.7400
Round 46 Fscore

[]
Round 47 global test acc  90.4300
Round 47 Fscore

[]
Round 48 global test acc  93.2300
Round 48 Fscore

[]
Round 49 global test acc  93.0400
Round 49 Fscore

[]
Round 50 global test acc  93.4700
Round 50 Fscore

[]
Round 51 global test acc  93.9200
Round 51 Fscore

[]
Round 52 global test acc  92.5900
Round 52 Fscore

[]
Round 53 global test acc  90.5700
Round 53 Fscore

[]
Round 54 global test acc  89.6200
Round 54 Fscore

[]
Round 55 global test acc  93.6900
Round 55 Fscore

[]
Round 56 global test acc  90.4300
Round 56 Fscore

[]
Round 57 global test acc  93.8900
Round 57 Fscore

[]
Round 58 global test acc  91.6500
Round 58 Fscore

[]
Round 59 global test acc  92.5000
Round 59 Fscore

[]
Round 60 global test acc  94.1200
Round 60 Fscore

[]
Round 61 global test acc  93.3600
Round 61 Fscore

[]
Round 62 global test acc  94.7300
Round 62 Fscore

[]
Round 63 global test acc  94.3200
Round 63 Fscore

[]
Round 64 global test acc  94.2100
Round 64 Fscore

[]
Round 65 global test acc  92.7700
Round 65 Fscore

[]
Round 66 global test acc  94.3700
Round 66 Fscore

[]
Round 67 global test acc  94.0800
Round 67 Fscore

[]
Round 68 global test acc  94.7700
Round 68 Fscore

[]
Round 69 global test acc  93.8600
Round 69 Fscore

[]
Round 70 global test acc  94.4900
Round 70 Fscore

[]
Round 71 global test acc  94.2200
Round 71 Fscore

[]
Round 72 global test acc  92.3000
Round 72 Fscore

[]
Round 73 global test acc  88.9300
Round 73 Fscore

[]
Round 74 global test acc  94.6400
Round 74 Fscore

[]
Round 75 global test acc  91.0000
Round 75 Fscore

[]
Round 76 global test acc  90.8400
Round 76 Fscore

[]
Round 77 global test acc  93.4800
Round 77 Fscore

[]
Round 78 global test acc  94.3800
Round 78 Fscore

[]
Round 79 global test acc  92.5600
Round 79 Fscore

[]
Round 80 global test acc  93.9200
Round 80 Fscore

[]
Round 81 global test acc  94.7800
Round 81 Fscore

[]
Round 82 global test acc  94.5500
Round 82 Fscore

[]
Round 83 global test acc  94.9200
Round 83 Fscore

[]
Round 84 global test acc  94.4900
Round 84 Fscore

[]
Round 85 global test acc  94.3900
Round 85 Fscore

[]
Round 86 global test acc  93.2200
Round 86 Fscore

[]
Round 87 global test acc  94.7800
Round 87 Fscore

[]
Round 88 global test acc  93.2300
Round 88 Fscore

[]
Round 89 global test acc  93.8300
Round 89 Fscore

[]
Round 90 global test acc  94.6200
Round 90 Fscore

[]
Round 91 global test acc  94.8100
Round 91 Fscore

[]
Round 92 global test acc  94.4100
Round 92 Fscore

[]
Round 93 global test acc  94.8300
Round 93 Fscore

[]
Round 94 global test acc  93.5700
Round 94 Fscore

[]
Round 95 global test acc  93.0800
Round 95 Fscore

[]
Round 96 global test acc  93.8400
Round 96 Fscore

[]
Round 97 global test acc  94.9600
Round 97 Fscore

[]
Round 98 global test acc  94.7400
Round 98 Fscore

[]
Round 99 global test acc  93.8600
Round 99 Fscore

[]
Round 100 global test acc  93.7800
Round 100 Fscore

[]
Round 101 global test acc  90.7600
Round 101 Fscore

[]
Round 102 global test acc  89.7700
Round 102 Fscore

[]
Round 103 global test acc  90.3700
Round 103 Fscore

[]
Round 104 global test acc  89.8500
Round 104 Fscore

[]
Round 105 global test acc  89.1200
Round 105 Fscore

[]
Round 106 global test acc  88.8300
Round 106 Fscore

[]
Round 107 global test acc  90.3400
Round 107 Fscore

[]
Round 108 global test acc  90.8800
Round 108 Fscore

[]
Round 109 global test acc  91.6200
Round 109 Fscore

[]
Round 110 global test acc  90.0500
Round 110 Fscore

[]
Round 111 global test acc  89.9400
Round 111 Fscore

[]
Round 112 global test acc  89.6800
Round 112 Fscore

[]
Round 113 global test acc  88.8500
Round 113 Fscore

[]
Round 114 global test acc  87.0900
Round 114 Fscore

[]
Round 115 global test acc  84.6500
Round 115 Fscore

[]
Round 116 global test acc  78.9500
Round 116 Fscore

[]
Round 117 global test acc  78.2500
Round 117 Fscore

[]
Round 118 global test acc  76.7600
Round 118 Fscore

[]
Round 119 global test acc  76.4800
Round 119 Fscore

[]
Round 120 global test acc  70.8700
Round 120 Fscore

[]
Round 121 global test acc  69.3200
Round 121 Fscore

[]
Round 122 global test acc  68.8100
Round 122 Fscore

[]
Round 123 global test acc  67.4900
Round 123 Fscore

[]
Round 124 global test acc  65.0400
Round 124 Fscore

[]
Round 125 global test acc  64.3600
Round 125 Fscore

[]
Round 126 global test acc  58.2200
Round 126 Fscore

[]
Round 127 global test acc  61.3600
Round 127 Fscore

[]
Round 128 global test acc  57.8000
Round 128 Fscore

[]
Round 129 global test acc  59.6000
Round 129 Fscore

[]
Round 130 global test acc  62.2700
Round 130 Fscore

[]
Round 131 global test acc  62.7000
Round 131 Fscore

[]
Round 132 global test acc  59.9200
Round 132 Fscore

[]
Round 133 global test acc  60.7400
Round 133 Fscore

[]
Round 134 global test acc  55.9100
Round 134 Fscore

[]
Round 135 global test acc  52.7100
Round 135 Fscore

[]
Round 136 global test acc  48.5000
Round 136 Fscore

[]
Round 137 global test acc  46.1100
Round 137 Fscore

[]
Round 138 global test acc  45.0500
Round 138 Fscore

[]
Round 139 global test acc  41.7700
Round 139 Fscore

[]
Round 140 global test acc  40.3300
Round 140 Fscore

[]
Round 141 global test acc  41.4900
Round 141 Fscore

[]
Round 142 global test acc  45.4900
Round 142 Fscore

[]
Round 143 global test acc  41.2600
Round 143 Fscore

[]
Round 144 global test acc  38.8700
Round 144 Fscore

[]
Round 145 global test acc  35.3600
Round 145 Fscore

[]
Round 146 global test acc  38.4800
Round 146 Fscore

[]
Round 147 global test acc  33.6900
Round 147 Fscore

[]
Round 148 global test acc  37.8500
Round 148 Fscore

[]
Round 149 global test acc  39.7600
Round 149 Fscore

[]
Round 150 global test acc  37.2700
Round 150 Fscore

[]
Round 151 global test acc  37.2500
Round 151 Fscore

[]
Round 152 global test acc  35.1200
Round 152 Fscore

[]
Round 153 global test acc  31.2600
Round 153 Fscore

[]
Round 154 global test acc  30.4500
Round 154 Fscore

[]
Round 155 global test acc  33.7100
Round 155 Fscore

[]
Round 156 global test acc  34.3600
Round 156 Fscore

[]
Round 157 global test acc  34.5500
Round 157 Fscore

[]
Round 158 global test acc  34.9900
Round 158 Fscore

[]
Round 159 global test acc  36.6400
Round 159 Fscore

[]
Round 160 global test acc  35.0800
Round 160 Fscore

[]
Round 161 global test acc  32.3000
Round 161 Fscore

[]
Round 162 global test acc  31.9600
Round 162 Fscore

[]
Round 163 global test acc  35.7000
Round 163 Fscore

[]
Round 164 global test acc  35.9900
Round 164 Fscore

[]
Round 165 global test acc  36.0200
Round 165 Fscore

[]
Round 166 global test acc  36.0200
Round 166 Fscore

[]
Round 167 global test acc  34.2000
Round 167 Fscore

[]
Round 168 global test acc  34.8200
Round 168 Fscore

[]
Round 169 global test acc  33.6000
Round 169 Fscore

[]
Round 170 global test acc  32.7000
Round 170 Fscore

[]
Round 171 global test acc  33.8100
Round 171 Fscore

[]
Round 172 global test acc  32.3800
Round 172 Fscore

[]
Round 173 global test acc  32.2000
Round 173 Fscore

[]
Round 174 global test acc  33.8100
Round 174 Fscore

[]
Round 175 global test acc  34.0300
Round 175 Fscore

[]
Round 176 global test acc  33.2900
Round 176 Fscore

[]
Round 177 global test acc  35.8200
Round 177 Fscore

[]
Round 178 global test acc  34.5800
Round 178 Fscore

[]
Round 179 global test acc  35.0200
Round 179 Fscore

[]
Round 180 global test acc  34.6200
Round 180 Fscore

[]
Round 181 global test acc  37.5900
Round 181 Fscore

[]
Round 182 global test acc  37.3800
Round 182 Fscore

[]
Round 183 global test acc  36.3000
Round 183 Fscore

[]
Round 184 global test acc  36.0800
Round 184 Fscore

[]
Round 185 global test acc  36.2000
Round 185 Fscore

[]
Round 186 global test acc  36.8100
Round 186 Fscore

[]
Round 187 global test acc  37.4700
Round 187 Fscore

[]
Round 188 global test acc  36.4700
Round 188 Fscore

[]
Round 189 global test acc  36.2200
Round 189 Fscore

[]
Round 190 global test acc  35.3400
Round 190 Fscore

[]
Round 191 global test acc  36.5000
Round 191 Fscore

[]
Round 192 global test acc  37.6400
Round 192 Fscore

[]
Round 193 global test acc  37.1200
Round 193 Fscore

[]
Round 194 global test acc  35.8600
Round 194 Fscore

[]
Round 195 global test acc  36.1000
Round 195 Fscore

[]
Round 196 global test acc  34.8600
Round 196 Fscore

[]
Round 197 global test acc  34.6600
Round 197 Fscore

[]
Round 198 global test acc  33.8000
Round 198 Fscore

[]
Round 199 global test acc  33.8000
Round 199 Fscore

[0.6427104473114014, 0.4137931764125824, 0.8023810386657715, 0.8066465854644775, 0.5441176295280457, 0.8213165998458862, 0.6132404208183289, 0.7828055024147034, 0.7816901206970215, 0.8613445162773132, 0.4923076927661896, 0.796019971370697, 0.802534282207489, 0.8157181739807129, 0.7160493731498718, 0.8339376449584961, 0.7756233215332031, 0.6562499403953552, 0.6265060305595398, 0.8198019862174988, 0.6566164493560791, 0.4191919267177582, 0.6274192929267883, 0.8092105388641357, 0.8524590730667114, 0.5615763664245605, 0.5371621251106262, 0.8209190964698792, 0.8189415335655212, 0.4656488299369812, 0.6376811265945435, 0.7722269296646118, 0.8333333134651184, 0.7749999761581421, 0.6798029541969299, 0.5491183400154114, 0.3243243098258972, 0.5573033094406128, 0.7420814633369446, 0.5121951103210449, 0.8129973411560059, 0.7002095580101013, 0.5872193574905396, 0.8634453415870667, 0.7569141387939453, 0.7982832193374634, 0.8044943809509277, 0.75218266248703, 0.8143883943557739, 0.8165680170059204, 0.6461538076400757, 0.8140161037445068, 0.6335078477859497, 0.8252911567687988, 0.7183098196983337, 0.7941953539848328, 0.7766990065574646, 0.6909090876579285, 0.8483290076255798, 0.8174386620521545, 0.44262295961380005, 0.6745562553405762, 0.7742748856544495, 0.5413793325424194, 0.5730993747711182, 0.47665053606033325, 0.5882352590560913, 0.7668393850326538, 0.41807910799980164, 0.6521738767623901, 0.5244216322898865, 0.6820809245109558, 0.7945204973220825, 0.42580646276474, 0.8150209188461304, 0.6251993775367737, 0.7636363506317139, 0.7933884263038635, 0.8153701424598694, 0.6355931758880615, 0.7645788788795471, 0.6943165063858032, 0.38658779859542847, 0.8374165296554565, 0.7519999742507935, 0.6650831699371338, 0.602996289730072, 0.4444444179534912, 0.801980197429657, 0.7885714173316956, 0.781800389289856, 0.8323699235916138, 0.7838383913040161, 0.47784197330474854, 0.8098391890525818, 0.5206185579299927, 0.6605504155158997, 0.6433566212654114, 0.6686930060386658, 0.8027211427688599]
time : 6146.2499141693115

进程已结束,退出代码0
